Date,Date_Key,Year,Quarter,Month_Number,Month_Name,Year_Month,Week_Number,Day,Day_Name,Is_Weekend
2021-01-31,20190803,2021,Q1,1,January,21-Jan,4,31,Sunday,TRUE
2021-02-01,20160608,2021,Q1,2,February,21-Feb,5,1,Monday,FALSE
2021-02-02,20230527,2021,Q1,2,February,21-Feb,5,2,Tuesday,FALSE
2021-02-03,20240427,2021,Q1,2,February,21-Feb,5,3,Wednesday,FALSE
2021-02-04,20231218,2021,Q1,2,February,21-Feb,5,4,Thursday,FALSE
2021-02-05,20160727,2021,Q1,2,February,21-Feb,5,5,Friday,FALSE
2021-02-06,20190306,2021,Q1,2,February,21-Feb,5,6,Saturday,TRUE
2021-02-07,20170318,2021,Q1,2,February,21-Feb,5,7,Sunday,TRUE
2021-02-08,20150908,2021,Q1,2,February,21-Feb,6,8,Monday,FALSE
2021-02-09,20150205,2021,Q1,2,February,21-Feb,6,9,Tuesday,FALSE
2021-02-10,20160819,2021,Q1,2,February,21-Feb,6,10,Wednesday,FALSE
2021-02-11,20211230,2021,Q1,2,February,21-Feb,6,11,Thursday,FALSE
2021-02-12,20190606,2021,Q1,2,February,21-Feb,6,12,Friday,FALSE
2021-02-13,20190212,2021,Q1,2,February,21-Feb,6,13,Saturday,TRUE
2021-02-14,20240917,2021,Q1,2,February,21-Feb,6,14,Sunday,TRUE
2021-02-15,20211005,2021,Q1,2,February,21-Feb,7,15,Monday,FALSE
2021-02-16,20150726,2021,Q1,2,February,21-Feb,7,16,Tuesday,FALSE
2021-02-17,20150706,2021,Q1,2,February,21-Feb,7,17,Wednesday,FALSE
2021-02-18,20160214,2021,Q1,2,February,21-Feb,7,18,Thursday,FALSE
2021-02-19,20200719,2021,Q1,2,February,21-Feb,7,19,Friday,FALSE
2021-02-20,20160527,2021,Q1,2,February,21-Feb,7,20,Saturday,TRUE
2021-02-21,20180615,2021,Q1,2,February,21-Feb,7,21,Sunday,TRUE
2021-02-22,20160115,2021,Q1,2,February,21-Feb,8,22,Monday,FALSE
2021-02-23,20160608,2021,Q1,2,February,21-Feb,8,23,Tuesday,FALSE
2021-02-24,20210613,2021,Q1,2,February,21-Feb,8,24,Wednesday,FALSE
2021-02-25,20230612,2021,Q1,2,February,21-Feb,8,25,Thursday,FALSE
2021-02-26,20221210,2021,Q1,2,February,21-Feb,8,26,Friday,FALSE
2021-02-27,20230806,2021,Q1,2,February,21-Feb,8,27,Saturday,TRUE
2021-02-28,20191217,2021,Q1,2,February,21-Feb,8,28,Sunday,TRUE
2021-03-01,20150220,2021,Q1,3,March,21-Mar,9,1,Monday,FALSE
2021-03-02,20181012,2021,Q1,3,March,21-Mar,9,2,Tuesday,FALSE
2021-03-03,20170731,2021,Q1,3,March,21-Mar,9,3,Wednesday,FALSE
2021-03-04,20200619,2021,Q1,3,March,21-Mar,9,4,Thursday,FALSE
2021-03-05,20160430,2021,Q1,3,March,21-Mar,9,5,Friday,FALSE
2021-03-06,20160912,2021,Q1,3,March,21-Mar,9,6,Saturday,TRUE
2021-03-07,20170830,2021,Q1,3,March,21-Mar,9,7,Sunday,TRUE
2021-03-08,20180914,2021,Q1,3,March,21-Mar,10,8,Monday,FALSE
2021-03-09,20160325,2021,Q1,3,March,21-Mar,10,9,Tuesday,FALSE
2021-03-10,20150618,2021,Q1,3,March,21-Mar,10,10,Wednesday,FALSE
2021-03-11,20151223,2021,Q1,3,March,21-Mar,10,11,Thursday,FALSE
2021-03-12,20200111,2021,Q1,3,March,21-Mar,10,12,Friday,FALSE
2021-03-13,20230102,2021,Q1,3,March,21-Mar,10,13,Saturday,TRUE
2021-03-14,20180502,2021,Q1,3,March,21-Mar,10,14,Sunday,TRUE
2021-03-15,20210531,2021,Q1,3,March,21-Mar,11,15,Monday,FALSE
2021-03-16,20201203,2021,Q1,3,March,21-Mar,11,16,Tuesday,FALSE
2021-03-17,20150528,2021,Q1,3,March,21-Mar,11,17,Wednesday,FALSE
2021-03-18,20241112,2021,Q1,3,March,21-Mar,11,18,Thursday,FALSE
2021-03-19,20191105,2021,Q1,3,March,21-Mar,11,19,Friday,FALSE
2021-03-20,20201110,2021,Q1,3,March,21-Mar,11,20,Saturday,TRUE
2021-03-21,20170131,2021,Q1,3,March,21-Mar,11,21,Sunday,TRUE
2021-03-22,20230312,2021,Q1,3,March,21-Mar,12,22,Monday,FALSE
2021-03-23,20171222,2021,Q1,3,March,21-Mar,12,23,Tuesday,FALSE
2021-03-24,20210711,2021,Q1,3,March,21-Mar,12,24,Wednesday,FALSE
2021-03-25,20220803,2021,Q1,3,March,21-Mar,12,25,Thursday,FALSE
2021-03-26,20170104,2021,Q1,3,March,21-Mar,12,26,Friday,FALSE
2021-03-27,20191124,2021,Q1,3,March,21-Mar,12,27,Saturday,TRUE
2021-03-28,20160403,2021,Q1,3,March,21-Mar,12,28,Sunday,TRUE
2021-03-29,20241211,2021,Q1,3,March,21-Mar,13,29,Monday,FALSE
2021-03-30,20150604,2021,Q1,3,March,21-Mar,13,30,Tuesday,FALSE
2021-03-31,20220602,2021,Q1,3,March,21-Mar,13,31,Wednesday,FALSE
2021-04-01,20240813,2021,Q2,4,April,21-Apr,13,1,Thursday,FALSE
2021-04-02,20221221,2021,Q2,4,April,21-Apr,13,2,Friday,FALSE
2021-04-03,20150813,2021,Q2,4,April,21-Apr,13,3,Saturday,TRUE
2021-04-04,20151231,2021,Q2,4,April,21-Apr,13,4,Sunday,TRUE
2021-04-05,20230409,2021,Q2,4,April,21-Apr,14,5,Monday,FALSE
2021-04-06,20240614,2021,Q2,4,April,21-Apr,14,6,Tuesday,FALSE
2021-04-07,20170801,2021,Q2,4,April,21-Apr,14,7,Wednesday,FALSE
2021-04-08,20191030,2021,Q2,4,April,21-Apr,14,8,Thursday,FALSE
2021-04-09,20180103,2021,Q2,4,April,21-Apr,14,9,Friday,FALSE
2021-04-10,20230720,2021,Q2,4,April,21-Apr,14,10,Saturday,TRUE
2021-04-11,20190209,2021,Q2,4,April,21-Apr,14,11,Sunday,TRUE
2021-04-12,20150303,2021,Q2,4,April,21-Apr,15,12,Monday,FALSE
2021-04-13,20241114,2021,Q2,4,April,21-Apr,15,13,Tuesday,FALSE
2021-04-14,20221214,2021,Q2,4,April,21-Apr,15,14,Wednesday,FALSE
2021-04-15,20200506,2021,Q2,4,April,21-Apr,15,15,Thursday,FALSE
2021-04-16,20150129,2021,Q2,4,April,21-Apr,15,16,Friday,FALSE
2021-04-17,20200910,2021,Q2,4,April,21-Apr,15,17,Saturday,TRUE
2021-04-18,20170205,2021,Q2,4,April,21-Apr,15,18,Sunday,TRUE
2021-04-19,20211122,2021,Q2,4,April,21-Apr,16,19,Monday,FALSE
2021-04-20,20240628,2021,Q2,4,April,21-Apr,16,20,Tuesday,FALSE
2021-04-21,20150927,2021,Q2,4,April,21-Apr,16,21,Wednesday,FALSE
2021-04-22,20200831,2021,Q2,4,April,21-Apr,16,22,Thursday,FALSE
2021-04-23,20210309,2021,Q2,4,April,21-Apr,16,23,Friday,FALSE
2021-04-24,20240425,2021,Q2,4,April,21-Apr,16,24,Saturday,TRUE
2021-04-25,20160410,2021,Q2,4,April,21-Apr,16,25,Sunday,TRUE
2021-04-26,20160519,2021,Q2,4,April,21-Apr,17,26,Monday,FALSE
2021-04-27,20241219,2021,Q2,4,April,21-Apr,17,27,Tuesday,FALSE
2021-04-28,20160911,2021,Q2,4,April,21-Apr,17,28,Wednesday,FALSE
2021-04-29,20170219,2021,Q2,4,April,21-Apr,17,29,Thursday,FALSE
2021-04-30,20220114,2021,Q2,4,April,21-Apr,17,30,Friday,FALSE
2021-05-01,20160526,2021,Q2,5,May,21-May,17,1,Saturday,TRUE
2021-05-02,20151120,2021,Q2,5,May,21-May,17,2,Sunday,TRUE
2021-05-03,20160325,2021,Q2,5,May,21-May,18,3,Monday,FALSE
2021-05-04,20200222,2021,Q2,5,May,21-May,18,4,Tuesday,FALSE
2021-05-05,20220531,2021,Q2,5,May,21-May,18,5,Wednesday,FALSE
2021-05-06,20170929,2021,Q2,5,May,21-May,18,6,Thursday,FALSE
2021-05-07,20230527,2021,Q2,5,May,21-May,18,7,Friday,FALSE
2021-05-08,20150615,2021,Q2,5,May,21-May,18,8,Saturday,TRUE
2021-05-09,20240412,2021,Q2,5,May,21-May,18,9,Sunday,TRUE
2021-05-10,20231008,2021,Q2,5,May,21-May,19,10,Monday,FALSE
2021-05-11,20210622,2021,Q2,5,May,21-May,19,11,Tuesday,FALSE
2021-05-12,20230211,2021,Q2,5,May,21-May,19,12,Wednesday,FALSE
2021-05-13,20211221,2021,Q2,5,May,21-May,19,13,Thursday,FALSE
2021-05-14,20151125,2021,Q2,5,May,21-May,19,14,Friday,FALSE
2021-05-15,20160518,2021,Q2,5,May,21-May,19,15,Saturday,TRUE
2021-05-16,20170907,2021,Q2,5,May,21-May,19,16,Sunday,TRUE
2021-05-17,20150105,2021,Q2,5,May,21-May,20,17,Monday,FALSE
2021-05-18,20201204,2021,Q2,5,May,21-May,20,18,Tuesday,FALSE
2021-05-19,20210330,2021,Q2,5,May,21-May,20,19,Wednesday,FALSE
2021-05-20,20220409,2021,Q2,5,May,21-May,20,20,Thursday,FALSE
2021-05-21,20170321,2021,Q2,5,May,21-May,20,21,Friday,FALSE
2021-05-22,20231014,2021,Q2,5,May,21-May,20,22,Saturday,TRUE
2021-05-23,20190823,2021,Q2,5,May,21-May,20,23,Sunday,TRUE
2021-05-24,20190514,2021,Q2,5,May,21-May,21,24,Monday,FALSE
2021-05-25,20240906,2021,Q2,5,May,21-May,21,25,Tuesday,FALSE
2021-05-26,20210730,2021,Q2,5,May,21-May,21,26,Wednesday,FALSE
2021-05-27,20241101,2021,Q2,5,May,21-May,21,27,Thursday,FALSE
2021-05-28,20241017,2021,Q2,5,May,21-May,21,28,Friday,FALSE
2021-05-29,20180630,2021,Q2,5,May,21-May,21,29,Saturday,TRUE
2021-05-30,20180121,2021,Q2,5,May,21-May,21,30,Sunday,TRUE
2021-05-31,20210322,2021,Q2,5,May,21-May,22,31,Monday,FALSE
2021-06-01,20190419,2021,Q2,6,June,21-Jun,22,1,Tuesday,FALSE
2021-06-02,20190429,2021,Q2,6,June,21-Jun,22,2,Wednesday,FALSE
2021-06-03,20200929,2021,Q2,6,June,21-Jun,22,3,Thursday,FALSE
2021-06-04,20211217,2021,Q2,6,June,21-Jun,22,4,Friday,FALSE
2021-06-05,20190524,2021,Q2,6,June,21-Jun,22,5,Saturday,TRUE
2021-06-06,20210427,2021,Q2,6,June,21-Jun,22,6,Sunday,TRUE
2021-06-07,20240415,2021,Q2,6,June,21-Jun,23,7,Monday,FALSE
2021-06-08,20170224,2021,Q2,6,June,21-Jun,23,8,Tuesday,FALSE
2021-06-09,20240303,2021,Q2,6,June,21-Jun,23,9,Wednesday,FALSE
2021-06-10,20220326,2021,Q2,6,June,21-Jun,23,10,Thursday,FALSE
2021-06-11,20180428,2021,Q2,6,June,21-Jun,23,11,Friday,FALSE
2021-06-12,20150218,2021,Q2,6,June,21-Jun,23,12,Saturday,TRUE
2021-06-13,20180327,2021,Q2,6,June,21-Jun,23,13,Sunday,TRUE
2021-06-14,20150915,2021,Q2,6,June,21-Jun,24,14,Monday,FALSE
2021-06-15,20171127,2021,Q2,6,June,21-Jun,24,15,Tuesday,FALSE
2021-06-16,20150127,2021,Q2,6,June,21-Jun,24,16,Wednesday,FALSE
2021-06-17,20191101,2021,Q2,6,June,21-Jun,24,17,Thursday,FALSE
2021-06-18,20241021,2021,Q2,6,June,21-Jun,24,18,Friday,FALSE
2021-06-19,20190215,2021,Q2,6,June,21-Jun,24,19,Saturday,TRUE
2021-06-20,20200318,2021,Q2,6,June,21-Jun,24,20,Sunday,TRUE
2021-06-21,20181007,2021,Q2,6,June,21-Jun,25,21,Monday,FALSE
2021-06-22,20180617,2021,Q2,6,June,21-Jun,25,22,Tuesday,FALSE
2021-06-23,20150609,2021,Q2,6,June,21-Jun,25,23,Wednesday,FALSE
2021-06-24,20171215,2021,Q2,6,June,21-Jun,25,24,Thursday,FALSE
2021-06-25,20200116,2021,Q2,6,June,21-Jun,25,25,Friday,FALSE
2021-06-26,20220609,2021,Q2,6,June,21-Jun,25,26,Saturday,TRUE
2021-06-27,20221004,2021,Q2,6,June,21-Jun,25,27,Sunday,TRUE
2021-06-28,20220818,2021,Q2,6,June,21-Jun,26,28,Monday,FALSE
2021-06-29,20150616,2021,Q2,6,June,21-Jun,26,29,Tuesday,FALSE
2021-06-30,20170523,2021,Q2,6,June,21-Jun,26,30,Wednesday,FALSE
2021-07-01,20220825,2021,Q3,7,July,21-Jul,26,1,Thursday,FALSE
2021-07-02,20190712,2021,Q3,7,July,21-Jul,26,2,Friday,FALSE
2021-07-03,20240114,2021,Q3,7,July,21-Jul,26,3,Saturday,TRUE
2021-07-04,20211201,2021,Q3,7,July,21-Jul,26,4,Sunday,TRUE
2021-07-05,20220827,2021,Q3,7,July,21-Jul,27,5,Monday,FALSE
2021-07-06,20180526,2021,Q3,7,July,21-Jul,27,6,Tuesday,FALSE
2021-07-07,20200303,2021,Q3,7,July,21-Jul,27,7,Wednesday,FALSE
2021-07-08,20200425,2021,Q3,7,July,21-Jul,27,8,Thursday,FALSE
2021-07-09,20230317,2021,Q3,7,July,21-Jul,27,9,Friday,FALSE
2021-07-10,20221110,2021,Q3,7,July,21-Jul,27,10,Saturday,TRUE
2021-07-11,20180306,2021,Q3,7,July,21-Jul,27,11,Sunday,TRUE
2021-07-12,20240229,2021,Q3,7,July,21-Jul,28,12,Monday,FALSE
2021-07-13,20210920,2021,Q3,7,July,21-Jul,28,13,Tuesday,FALSE
2021-07-14,20241210,2021,Q3,7,July,21-Jul,28,14,Wednesday,FALSE
2021-07-15,20210902,2021,Q3,7,July,21-Jul,28,15,Thursday,FALSE
2021-07-16,20240419,2021,Q3,7,July,21-Jul,28,16,Friday,FALSE
2021-07-17,20190217,2021,Q3,7,July,21-Jul,28,17,Saturday,TRUE
2021-07-18,20241002,2021,Q3,7,July,21-Jul,28,18,Sunday,TRUE
2021-07-19,20220503,2021,Q3,7,July,21-Jul,29,19,Monday,FALSE
2021-07-20,20220501,2021,Q3,7,July,21-Jul,29,20,Tuesday,FALSE
2021-07-21,20220518,2021,Q3,7,July,21-Jul,29,21,Wednesday,FALSE
2021-07-22,20181107,2021,Q3,7,July,21-Jul,29,22,Thursday,FALSE
2021-07-23,20220404,2021,Q3,7,July,21-Jul,29,23,Friday,FALSE
2021-07-24,20160821,2021,Q3,7,July,21-Jul,29,24,Saturday,TRUE
2021-07-25,20230914,2021,Q3,7,July,21-Jul,29,25,Sunday,TRUE
2021-07-26,20211025,2021,Q3,7,July,21-Jul,30,26,Monday,FALSE
2021-07-27,20240927,2021,Q3,7,July,21-Jul,30,27,Tuesday,FALSE
2021-07-28,20151216,2021,Q3,7,July,21-Jul,30,28,Wednesday,FALSE
2021-07-29,20170611,2021,Q3,7,July,21-Jul,30,29,Thursday,FALSE
2021-07-30,20170204,2021,Q3,7,July,21-Jul,30,30,Friday,FALSE
2021-07-31,20151216,2021,Q3,7,July,21-Jul,30,31,Saturday,TRUE
2021-08-01,20160731,2021,Q3,8,August,21-Aug,30,1,Sunday,TRUE
2021-08-02,20201224,2021,Q3,8,August,21-Aug,31,2,Monday,FALSE
2021-08-03,20221229,2021,Q3,8,August,21-Aug,31,3,Tuesday,FALSE
2021-08-04,20220707,2021,Q3,8,August,21-Aug,31,4,Wednesday,FALSE
2021-08-05,20200702,2021,Q3,8,August,21-Aug,31,5,Thursday,FALSE
2021-08-06,20200519,2021,Q3,8,August,21-Aug,31,6,Friday,FALSE
2021-08-07,20220603,2021,Q3,8,August,21-Aug,31,7,Saturday,TRUE
2021-08-08,20210608,2021,Q3,8,August,21-Aug,31,8,Sunday,TRUE
2021-08-09,20240422,2021,Q3,8,August,21-Aug,32,9,Monday,FALSE
2021-08-10,20200528,2021,Q3,8,August,21-Aug,32,10,Tuesday,FALSE
2021-08-11,20240714,2021,Q3,8,August,21-Aug,32,11,Wednesday,FALSE
2021-08-12,20210927,2021,Q3,8,August,21-Aug,32,12,Thursday,FALSE
2021-08-13,20160905,2021,Q3,8,August,21-Aug,32,13,Friday,FALSE
2021-08-14,20240524,2021,Q3,8,August,21-Aug,32,14,Saturday,TRUE
2021-08-15,20180616,2021,Q3,8,August,21-Aug,32,15,Sunday,TRUE
2021-08-16,20200915,2021,Q3,8,August,21-Aug,33,16,Monday,FALSE
2021-08-17,20190126,2021,Q3,8,August,21-Aug,33,17,Tuesday,FALSE
2021-08-18,20171104,2021,Q3,8,August,21-Aug,33,18,Wednesday,FALSE
2021-08-19,20211020,2021,Q3,8,August,21-Aug,33,19,Thursday,FALSE
2021-08-20,20150304,2021,Q3,8,August,21-Aug,33,20,Friday,FALSE
2021-08-21,20160508,2021,Q3,8,August,21-Aug,33,21,Saturday,TRUE
2021-08-22,20201023,2021,Q3,8,August,21-Aug,33,22,Sunday,TRUE
2021-08-23,20210801,2021,Q3,8,August,21-Aug,34,23,Monday,FALSE
2021-08-24,20190709,2021,Q3,8,August,21-Aug,34,24,Tuesday,FALSE
2021-08-25,20151014,2021,Q3,8,August,21-Aug,34,25,Wednesday,FALSE
2021-08-26,20230331,2021,Q3,8,August,21-Aug,34,26,Thursday,FALSE
2021-08-27,20180418,2021,Q3,8,August,21-Aug,34,27,Friday,FALSE
2021-08-28,20170125,2021,Q3,8,August,21-Aug,34,28,Saturday,TRUE
2021-08-29,20240409,2021,Q3,8,August,21-Aug,34,29,Sunday,TRUE
2021-08-30,20230704,2021,Q3,8,August,21-Aug,35,30,Monday,FALSE
2021-08-31,20160826,2021,Q3,8,August,21-Aug,35,31,Tuesday,FALSE
2021-09-01,20221120,2021,Q3,9,September,21-Sep,35,1,Wednesday,FALSE
2021-09-02,20211003,2021,Q3,9,September,21-Sep,35,2,Thursday,FALSE
2021-09-03,20200922,2021,Q3,9,September,21-Sep,35,3,Friday,FALSE
2021-09-04,20171016,2021,Q3,9,September,21-Sep,35,4,Saturday,TRUE
2021-09-05,20180125,2021,Q3,9,September,21-Sep,35,5,Sunday,TRUE
2021-09-06,20150718,2021,Q3,9,September,21-Sep,36,6,Monday,FALSE
2021-09-07,20210912,2021,Q3,9,September,21-Sep,36,7,Tuesday,FALSE
2021-09-08,20210615,2021,Q3,9,September,21-Sep,36,8,Wednesday,FALSE
2021-09-09,20200513,2021,Q3,9,September,21-Sep,36,9,Thursday,FALSE
2021-09-10,20230123,2021,Q3,9,September,21-Sep,36,10,Friday,FALSE
2021-09-11,20210107,2021,Q3,9,September,21-Sep,36,11,Saturday,TRUE
2021-09-12,20241017,2021,Q3,9,September,21-Sep,36,12,Sunday,TRUE
2021-09-13,20200325,2021,Q3,9,September,21-Sep,37,13,Monday,FALSE
2021-09-14,20170203,2021,Q3,9,September,21-Sep,37,14,Tuesday,FALSE
2021-09-15,20171018,2021,Q3,9,September,21-Sep,37,15,Wednesday,FALSE
2021-09-16,20220426,2021,Q3,9,September,21-Sep,37,16,Thursday,FALSE
2021-09-17,20240305,2021,Q3,9,September,21-Sep,37,17,Friday,FALSE
2021-09-18,20220920,2021,Q3,9,September,21-Sep,37,18,Saturday,TRUE
2021-09-19,20151228,2021,Q3,9,September,21-Sep,37,19,Sunday,TRUE
2021-09-20,20181221,2021,Q3,9,September,21-Sep,38,20,Monday,FALSE
2021-09-21,20180904,2021,Q3,9,September,21-Sep,38,21,Tuesday,FALSE
2021-09-22,20240724,2021,Q3,9,September,21-Sep,38,22,Wednesday,FALSE
2021-09-23,20221021,2021,Q3,9,September,21-Sep,38,23,Thursday,FALSE
2021-09-24,20230209,2021,Q3,9,September,21-Sep,38,24,Friday,FALSE
2021-09-25,20240815,2021,Q3,9,September,21-Sep,38,25,Saturday,TRUE
2021-09-26,20160902,2021,Q3,9,September,21-Sep,38,26,Sunday,TRUE
2021-09-27,20221214,2021,Q3,9,September,21-Sep,39,27,Monday,FALSE
2021-09-28,20181011,2021,Q3,9,September,21-Sep,39,28,Tuesday,FALSE
2021-09-29,20240928,2021,Q3,9,September,21-Sep,39,29,Wednesday,FALSE
2021-09-30,20210601,2021,Q3,9,September,21-Sep,39,30,Thursday,FALSE
2021-10-01,20180819,2021,Q4,10,October,21-Oct,39,1,Friday,FALSE
2021-10-02,20171028,2021,Q4,10,October,21-Oct,39,2,Saturday,TRUE
2021-10-03,20191116,2021,Q4,10,October,21-Oct,39,3,Sunday,TRUE
2021-10-04,20221218,2021,Q4,10,October,21-Oct,40,4,Monday,FALSE
2021-10-05,20150315,2021,Q4,10,October,21-Oct,40,5,Tuesday,FALSE
2021-10-06,20200401,2021,Q4,10,October,21-Oct,40,6,Wednesday,FALSE
2021-10-07,20231002,2021,Q4,10,October,21-Oct,40,7,Thursday,FALSE
2021-10-08,20200407,2021,Q4,10,October,21-Oct,40,8,Friday,FALSE
2021-10-09,20230421,2021,Q4,10,October,21-Oct,40,9,Saturday,TRUE
2021-10-10,20180221,2021,Q4,10,October,21-Oct,40,10,Sunday,TRUE
2021-10-11,20220111,2021,Q4,10,October,21-Oct,41,11,Monday,FALSE
2021-10-12,20200719,2021,Q4,10,October,21-Oct,41,12,Tuesday,FALSE
2021-10-13,20201118,2021,Q4,10,October,21-Oct,41,13,Wednesday,FALSE
2021-10-14,20240704,2021,Q4,10,October,21-Oct,41,14,Thursday,FALSE
2021-10-15,20220227,2021,Q4,10,October,21-Oct,41,15,Friday,FALSE
2021-10-16,20150123,2021,Q4,10,October,21-Oct,41,16,Saturday,TRUE
2021-10-17,20221123,2021,Q4,10,October,21-Oct,41,17,Sunday,TRUE
2021-10-18,20240829,2021,Q4,10,October,21-Oct,42,18,Monday,FALSE
2021-10-19,20220131,2021,Q4,10,October,21-Oct,42,19,Tuesday,FALSE
2021-10-20,20220222,2021,Q4,10,October,21-Oct,42,20,Wednesday,FALSE
2021-10-21,20201201,2021,Q4,10,October,21-Oct,42,21,Thursday,FALSE
2021-10-22,20240804,2021,Q4,10,October,21-Oct,42,22,Friday,FALSE
2021-10-23,20190622,2021,Q4,10,October,21-Oct,42,23,Saturday,TRUE
2021-10-24,20220305,2021,Q4,10,October,21-Oct,42,24,Sunday,TRUE
2021-10-25,20150422,2021,Q4,10,October,21-Oct,43,25,Monday,FALSE
2021-10-26,20240529,2021,Q4,10,October,21-Oct,43,26,Tuesday,FALSE
2021-10-27,20230412,2021,Q4,10,October,21-Oct,43,27,Wednesday,FALSE
2021-10-28,20240419,2021,Q4,10,October,21-Oct,43,28,Thursday,FALSE
2021-10-29,20191115,2021,Q4,10,October,21-Oct,43,29,Friday,FALSE
2021-10-30,20171017,2021,Q4,10,October,21-Oct,43,30,Saturday,TRUE
2021-10-31,20220719,2021,Q4,10,October,21-Oct,43,31,Sunday,TRUE
2021-11-01,20170715,2021,Q4,11,November,21-Nov,44,1,Monday,FALSE
2021-11-02,20180518,2021,Q4,11,November,21-Nov,44,2,Tuesday,FALSE
2021-11-03,20161224,2021,Q4,11,November,21-Nov,44,3,Wednesday,FALSE
2021-11-04,20231120,2021,Q4,11,November,21-Nov,44,4,Thursday,FALSE
2021-11-05,20150204,2021,Q4,11,November,21-Nov,44,5,Friday,FALSE
2021-11-06,20160518,2021,Q4,11,November,21-Nov,44,6,Saturday,TRUE
2021-11-07,20220302,2021,Q4,11,November,21-Nov,44,7,Sunday,TRUE
2021-11-08,20160108,2021,Q4,11,November,21-Nov,45,8,Monday,FALSE
2021-11-09,20230815,2021,Q4,11,November,21-Nov,45,9,Tuesday,FALSE
2021-11-10,20160921,2021,Q4,11,November,21-Nov,45,10,Wednesday,FALSE
2021-11-11,20150114,2021,Q4,11,November,21-Nov,45,11,Thursday,FALSE
2021-11-12,20190603,2021,Q4,11,November,21-Nov,45,12,Friday,FALSE
2021-11-13,20191025,2021,Q4,11,November,21-Nov,45,13,Saturday,TRUE
2021-11-14,20240126,2021,Q4,11,November,21-Nov,45,14,Sunday,TRUE
2021-11-15,20200330,2021,Q4,11,November,21-Nov,46,15,Monday,FALSE
2021-11-16,20190127,2021,Q4,11,November,21-Nov,46,16,Tuesday,FALSE
2021-11-17,20221219,2021,Q4,11,November,21-Nov,46,17,Wednesday,FALSE
2021-11-18,20170112,2021,Q4,11,November,21-Nov,46,18,Thursday,FALSE
2021-11-19,20180629,2021,Q4,11,November,21-Nov,46,19,Friday,FALSE
2021-11-20,20221022,2021,Q4,11,November,21-Nov,46,20,Saturday,TRUE
2021-11-21,20230409,2021,Q4,11,November,21-Nov,46,21,Sunday,TRUE
2021-11-22,20201201,2021,Q4,11,November,21-Nov,47,22,Monday,FALSE
2021-11-23,20150124,2021,Q4,11,November,21-Nov,47,23,Tuesday,FALSE
2021-11-24,20190906,2021,Q4,11,November,21-Nov,47,24,Wednesday,FALSE
2021-11-25,20200727,2021,Q4,11,November,21-Nov,47,25,Thursday,FALSE
2021-11-26,20201203,2021,Q4,11,November,21-Nov,47,26,Friday,FALSE
2021-11-27,20230627,2021,Q4,11,November,21-Nov,47,27,Saturday,TRUE
2021-11-28,20241202,2021,Q4,11,November,21-Nov,47,28,Sunday,TRUE
2021-11-29,20211019,2021,Q4,11,November,21-Nov,48,29,Monday,FALSE
2021-11-30,20201017,2021,Q4,11,November,21-Nov,48,30,Tuesday,FALSE
2021-12-01,20190928,2021,Q4,12,December,21-Dec,48,1,Wednesday,FALSE
2021-12-02,20181113,2021,Q4,12,December,21-Dec,48,2,Thursday,FALSE
2021-12-03,20170919,2021,Q4,12,December,21-Dec,48,3,Friday,FALSE
2021-12-04,20171025,2021,Q4,12,December,21-Dec,48,4,Saturday,TRUE
2021-12-05,20210409,2021,Q4,12,December,21-Dec,48,5,Sunday,TRUE
2021-12-06,20210113,2021,Q4,12,December,21-Dec,49,6,Monday,FALSE
2021-12-07,20150714,2021,Q4,12,December,21-Dec,49,7,Tuesday,FALSE
2021-12-08,20230730,2021,Q4,12,December,21-Dec,49,8,Wednesday,FALSE
2021-12-09,20220531,2021,Q4,12,December,21-Dec,49,9,Thursday,FALSE
2021-12-10,20150318,2021,Q4,12,December,21-Dec,49,10,Friday,FALSE
2021-12-11,20180525,2021,Q4,12,December,21-Dec,49,11,Saturday,TRUE
2021-12-12,20220207,2021,Q4,12,December,21-Dec,49,12,Sunday,TRUE
2021-12-13,20170817,2021,Q4,12,December,21-Dec,50,13,Monday,FALSE
2021-12-14,20170426,2021,Q4,12,December,21-Dec,50,14,Tuesday,FALSE
2021-12-15,20180418,2021,Q4,12,December,21-Dec,50,15,Wednesday,FALSE
2021-12-16,20160821,2021,Q4,12,December,21-Dec,50,16,Thursday,FALSE
2021-12-17,20180807,2021,Q4,12,December,21-Dec,50,17,Friday,FALSE
2021-12-18,20171011,2021,Q4,12,December,21-Dec,50,18,Saturday,TRUE
2021-12-19,20200429,2021,Q4,12,December,21-Dec,50,19,Sunday,TRUE
2021-12-20,20240131,2021,Q4,12,December,21-Dec,51,20,Monday,FALSE
2021-12-21,20210209,2021,Q4,12,December,21-Dec,51,21,Tuesday,FALSE
2021-12-22,20170827,2021,Q4,12,December,21-Dec,51,22,Wednesday,FALSE
2021-12-23,20240313,2021,Q4,12,December,21-Dec,51,23,Thursday,FALSE
2021-12-24,20170913,2021,Q4,12,December,21-Dec,51,24,Friday,FALSE
2021-12-25,20240723,2021,Q4,12,December,21-Dec,51,25,Saturday,TRUE
2021-12-26,20200117,2021,Q4,12,December,21-Dec,51,26,Sunday,TRUE
2021-12-27,20190816,2021,Q4,12,December,21-Dec,52,27,Monday,FALSE
2021-12-28,20170921,2021,Q4,12,December,21-Dec,52,28,Tuesday,FALSE
2021-12-29,20240628,2021,Q4,12,December,21-Dec,52,29,Wednesday,FALSE
